"","school_code","school_name","cluster","count","cluster_str","school.year","schoolname","school_type","charter.status","school_address","prek.3","prek.4","preschool","kindergarten","grade.1","grade.2","grade.3","grade.4","grade.5","grade.6","grade.7","grade.8","grade.9","grade.10","grade.11","grade.12","lon","lat"
"71",450,"Anacostia HS",30,-1,"Cluster 30",NA,"Anacostia SHS","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-76.9822457,38.8710648
"72",450,"Anacostia HS",31,-1,"Cluster 31",NA,"Anacostia SHS","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-76.9822457,38.8710648
"73",450,"Anacostia HS",32,62,"Cluster 32",NA,"Anacostia SHS","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-76.9822457,38.8710648
"74",450,"Anacostia HS",33,22,"Cluster 33",NA,"Anacostia SHS","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-76.9822457,38.8710648
"75",450,"Anacostia HS",34,159,"Cluster 34",NA,"Anacostia SHS","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-76.9822457,38.8710648
"76",450,"Anacostia HS",35,27,"Cluster 35",NA,"Anacostia SHS","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-76.9822457,38.8710648
"77",450,"Anacostia HS",36,123,"Cluster 36",NA,"Anacostia SHS","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-76.9822457,38.8710648
"78",450,"Anacostia HS",37,124,"Cluster 37",NA,"Anacostia SHS","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-76.9822457,38.8710648
"79",450,"Anacostia HS",38,55,"Cluster 38",NA,"Anacostia SHS","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-76.9822457,38.8710648
"80",450,"Anacostia HS",39,45,"Cluster 39",NA,"Anacostia SHS","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-76.9822457,38.8710648
